seq,symbol,side,type,price,qty,order_id,action,ref_id
4057,AMZN,,,,,,CANCEL,2023
4058,SPY,,,,,,CANCEL,3141
4059,AAPL,BUY,FOK,255.78,22,3276,NEW,
4060,SPY,SELL,LIMIT,681.11,51,3277,NEW,
4061,META,BUY,LIMIT,639.46,703,3278,NEW,
4062,GOOGL,SELL,LIMIT,303.22,15,3279,NEW,
4063,TSLA,BUY,LIMIT,421.36,4,3280,NEW,
4064,META,,,,,,CANCEL,526
4065,NVDA,BUY,IOC,180.46,2,3281,NEW,
4066,AAPL,,,255.9,1,,AMEND,1504
4067,AMZN,SELL,MARKET,,98,3282,NEW,
4068,NVDA,SELL,LIMIT,180.5,46,3283,NEW,
4069,MSFT,BUY,IOC,399.59,38,3284,NEW,
4070,MSFT,SELL,IOC,399.79,2,3285,NEW,
4071,MSFT,,,,,,CANCEL,416
4072,MSFT,,,,,,CANCEL,957
4073,MSFT,BUY,LIMIT,399.63,1,3286,NEW,
4074,AMZN,BUY,LIMIT,197.2,35,3287,NEW,
4075,MSFT,SELL,MARKET,,82,3288,NEW,
4076,META,,,,,,CANCEL,2084
4077,NVDA,BUY,FOK,180.27,590,3289,NEW,
4078,NVDA,BUY,MARKET,,309,3290,NEW,
4079,MSFT,SELL,LIMIT,399.72,43,3291,NEW,
4080,MSFT,,,399.99,654,,AMEND,2249
4081,AAPL,,,255.67,578,,AMEND,44
4082,AMZN,,,,,,CANCEL,335
4083,AAPL,BUY,LIMIT,255.86,76,3292,NEW,
4084,AMZN,SELL,LIMIT,197.27,540,3293,NEW,
4085,GOOGL,BUY,FOK,303.17,84,3294,NEW,
4086,AMZN,,,,,,CANCEL,1060
4087,NVDA,SELL,IOC,180.38,95,3295,NEW,
4088,TSLA,,,419.9,49,,AMEND,1404
4089,NVDA,SELL,IOC,180.44,94,3296,NEW,
4090,AAPL,SELL,FOK,255.84,86,3297,NEW,
4091,TSLA,BUY,LIMIT,421.15,60,3298,NEW,
4092,MSFT,SELL,LIMIT,399.62,81,3299,NEW,
4093,MSFT,BUY,MARKET,,46,3300,NEW,
4094,AAPL,BUY,FOK,255.88,1,3301,NEW,
4095,AMZN,SELL,LIMIT,197.35,29,3302,NEW,
4096,SPY,BUY,LIMIT,680.99,26,3303,NEW,
4097,TSLA,,,,,,CANCEL,169
4098,NVDA,,,,,,CANCEL,1096
4099,AMZN,,,,,,CANCEL,1465
4100,MSFT,SELL,LIMIT,399.86,13,3304,NEW,
4101,META,SELL,FOK,639.69,87,3305,NEW,
4102,SPY,BUY,LIMIT,680.99,922,3306,NEW,
4103,NVDA,SELL,LIMIT,180.34,465,3307,NEW,
4104,AAPL,SELL,LIMIT,256.08,39,3308,NEW,
4105,AAPL,BUY,LIMIT,255.95,26,3309,NEW,
4106,META,,,,,,CANCEL,2085
4107,TSLA,BUY,LIMIT,420.8,699,3310,NEW,
4108,GOOGL,,,,,,CANCEL,656
4109,NVDA,BUY,LIMIT,180.26,747,3311,NEW,
4110,NVDA,SELL,IOC,180.26,86,3312,NEW,
4111,AMZN,,,,,,CANCEL,1013
4112,TSLA,BUY,IOC,420.73,398,3313,NEW,
4113,MSFT,SELL,FOK,399.94,55,3314,NEW,
4114,AMZN,SELL,LIMIT,197.42,9,3315,NEW,
4115,MSFT,SELL,LIMIT,399.95,36,3316,NEW,
4116,AMZN,SELL,MARKET,,42,3317,NEW,
4117,TSLA,SELL,MARKET,,64,3318,NEW,
4118,NVDA,SELL,LIMIT,180.35,27,3319,NEW,
4119,MSFT,SELL,LIMIT,399.98,98,3320,NEW,
4120,NVDA,,,,,,CANCEL,2149
4121,META,SELL,LIMIT,639.44,49,3321,NEW,
4122,NVDA,SELL,LIMIT,180.36,13,3322,NEW,
4123,AMZN,BUY,IOC,197.33,10,3323,NEW,
4124,AAPL,BUY,FOK,256.05,86,3324,NEW,
4125,AMZN,SELL,FOK,197.44,24,3325,NEW,
4126,MSFT,,,,,,CANCEL,2698
4127,NVDA,,,,,,CANCEL,606
4128,TSLA,,,,,,CANCEL,1738
4129,META,,,,,,CANCEL,304
4130,SPY,BUY,FOK,680.99,2,3326,NEW,
4131,AMZN,BUY,LIMIT,197.36,78,3327,NEW,
4132,SPY,,,,,,CANCEL,309
4133,TSLA,,,420.09,53,,AMEND,2546
4134,SPY,SELL,IOC,681.18,87,3328,NEW,
4135,TSLA,SELL,IOC,420.6,62,3329,NEW,
4136,META,,,,,,CANCEL,420
4137,TSLA,BUY,IOC,420.57,47,3330,NEW,
4138,MSFT,,,400.01,53,,AMEND,3219
4139,SPY,BUY,FOK,681.15,27,3331,NEW,
4140,TSLA,BUY,LIMIT,420.43,83,3332,NEW,
4141,AAPL,SELL,IOC,256.15,87,3333,NEW,
4142,META,SELL,FOK,639.73,57,3334,NEW,
4143,GOOGL,,,303.14,52,,AMEND,376
4144,AAPL,BUY,IOC,256.08,66,3335,NEW,
4145,AAPL,SELL,IOC,256.2,52,3336,NEW,
4146,AAPL,BUY,LIMIT,256.16,73,3337,NEW,
4147,GOOGL,SELL,FOK,303.25,84,3338,NEW,
4148,AAPL,,,,,,CANCEL,2348
4149,SPY,SELL,LIMIT,681.22,96,3339,NEW,
4150,TSLA,SELL,LIMIT,420.32,87,3340,NEW,
4151,MSFT,BUY,FOK,399.78,58,3341,NEW,
4152,AAPL,BUY,LIMIT,256.29,95,3342,NEW,
4153,AMZN,SELL,FOK,197.48,970,3343,NEW,
4154,NVDA,,,180.34,25,,AMEND,887
4155,META,SELL,MARKET,,10,3344,NEW,
4156,AAPL,BUY,MARKET,,44,3345,NEW,
4157,AMZN,BUY,LIMIT,197.4,69,3346,NEW,
4158,GOOGL,BUY,MARKET,,29,3347,NEW,
4159,SPY,BUY,MARKET,,36,3348,NEW,
4160,NVDA,SELL,LIMIT,180.32,999,3349,NEW,
4161,TSLA,SELL,LIMIT,420.29,714,3350,NEW,
4162,GOOGL,,,303.24,162,,AMEND,431
4163,TSLA,,,,,,CANCEL,1569
4164,AAPL,,,,,,CANCEL,1936
4165,TSLA,BUY,MARKET,,38,3351,NEW,
4166,TSLA,SELL,IOC,419.97,85,3352,NEW,
4167,AAPL,SELL,LIMIT,256.37,807,3353,NEW,
4168,SPY,SELL,LIMIT,681.04,4,3354,NEW,
4169,AMZN,SELL,MARKET,,31,3355,NEW,
4170,AAPL,BUY,MARKET,,8,3356,NEW,
4171,AMZN,SELL,LIMIT,197.67,57,3357,NEW,
4172,AAPL,,,,,,CANCEL,3138
4173,META,BUY,LIMIT,639.48,39,3358,NEW,
4174,SPY,SELL,FOK,680.86,811,3359,NEW,
4175,SPY,BUY,MARKET,,24,3360,NEW,
4176,NVDA,SELL,FOK,180.28,92,3361,NEW,
4177,MSFT,,,399.76,39,,AMEND,2076
4178,SPY,SELL,MARKET,,79,3362,NEW,
4179,NVDA,,,,,,CANCEL,3076
4180,TSLA,SELL,MARKET,,3,3363,NEW,
4181,GOOGL,SELL,LIMIT,303.35,58,3364,NEW,
4182,AAPL,,,,,,CANCEL,2929
4183,AMZN,,,,,,CANCEL,977
4184,MSFT,BUY,LIMIT,399.76,25,3365,NEW,
4185,AMZN,,,,,,CANCEL,2564
4186,NVDA,,,,,,CANCEL,1407
4187,GOOGL,BUY,LIMIT,303.31,98,3366,NEW,
4188,SPY,SELL,LIMIT,680.87,89,3367,NEW,
4189,MSFT,,,400.03,1,,AMEND,2109
4190,SPY,BUY,LIMIT,680.69,91,3368,NEW,
4191,GOOGL,SELL,LIMIT,303.35,77,3369,NEW,
4192,AMZN,BUY,MARKET,,10,3370,NEW,
4193,SPY,BUY,FOK,680.71,68,3371,NEW,
4194,TSLA,SELL,LIMIT,419.79,69,3372,NEW,
4195,SPY,BUY,LIMIT,680.71,56,3373,NEW,
4196,TSLA,,,419.81,1,,AMEND,1114
4197,AAPL,,,256.26,71,,AMEND,2752
4198,NVDA,SELL,LIMIT,180.23,91,3374,NEW,
4199,GOOGL,SELL,LIMIT,303.54,69,3375,NEW,
4200,NVDA,BUY,MARKET,,44,3376,NEW,
4201,MSFT,,,399.92,236,,AMEND,3275
4202,NVDA,SELL,IOC,180.13,55,3377,NEW,
4203,META,,,639.3,6,,AMEND,100
4204,TSLA,BUY,FOK,419.79,45,3378,NEW,
4205,GOOGL,BUY,IOC,303.31,67,3379,NEW,
4206,AMZN,BUY,LIMIT,197.58,28,3380,NEW,
4207,AMZN,SELL,MARKET,,89,3381,NEW,
4208,GOOGL,BUY,IOC,303.24,99,3382,NEW,
4209,MSFT,BUY,LIMIT,399.84,92,3383,NEW,
4210,MSFT,BUY,LIMIT,399.94,30,3384,NEW,
4211,AMZN,BUY,LIMIT,197.65,14,3385,NEW,
4212,NVDA,SELL,IOC,180.15,100,3386,NEW,
4213,GOOGL,SELL,LIMIT,303.29,69,3387,NEW,
4214,AMZN,SELL,IOC,197.74,34,3388,NEW,
4215,AMZN,BUY,FOK,197.69,74,3389,NEW,
4216,AAPL,,,,,,CANCEL,325
4217,AMZN,SELL,LIMIT,197.7,98,3390,NEW,
4218,AMZN,SELL,LIMIT,197.71,51,3391,NEW,
4219,AAPL,BUY,LIMIT,256.24,17,3392,NEW,
4220,NVDA,BUY,LIMIT,180.16,5,3393,NEW,
4221,NVDA,,,180.94,22,,AMEND,2898
4222,MSFT,,,,,,CANCEL,643
4223,AAPL,SELL,LIMIT,256.39,49,3394,NEW,
4224,AMZN,BUY,LIMIT,197.63,62,3395,NEW,
4225,AAPL,SELL,LIMIT,256.39,74,3396,NEW,
4226,MSFT,BUY,LIMIT,399.94,768,3397,NEW,
4227,AMZN,,,197.63,25,,AMEND,1708
4228,MSFT,BUY,FOK,399.94,431,3398,NEW,
4229,MSFT,BUY,LIMIT,399.96,40,3399,NEW,
4230,GOOGL,BUY,LIMIT,303.29,2,3400,NEW,
4231,MSFT,,,400.12,182,,AMEND,579
4232,NVDA,SELL,FOK,180.32,93,3401,NEW,
4233,NVDA,SELL,LIMIT,180.3,24,3402,NEW,
4234,META,,,,,,CANCEL,2365
4235,NVDA,SELL,FOK,180.41,39,3403,NEW,
4236,AAPL,SELL,LIMIT,256.42,82,3404,NEW,
4237,SPY,,,,,,CANCEL,2179
4238,META,,,640.16,116,,AMEND,1558
4239,META,SELL,IOC,639.84,30,3405,NEW,
4240,TSLA,,,420.17,810,,AMEND,1548
4241,AMZN,SELL,LIMIT,197.69,32,3406,NEW,
4242,MSFT,,,399.98,862,,AMEND,3397
4243,MSFT,SELL,LIMIT,400.17,34,3407,NEW,
4244,AMZN,BUY,LIMIT,197.57,87,3408,NEW,
4245,TSLA,SELL,LIMIT,419.89,61,3409,NEW,
4246,AAPL,,,256.34,204,,AMEND,925
4247,GOOGL,BUY,FOK,303.35,51,3410,NEW,
4248,AMZN,,,,,,CANCEL,2013
4249,TSLA,BUY,LIMIT,419.8,59,3411,NEW,
4250,SPY,SELL,FOK,680.71,35,3412,NEW,
4251,SPY,BUY,FOK,680.36,87,3413,NEW,
4252,MSFT,BUY,LIMIT,400.12,738,3414,NEW,
4253,MSFT,SELL,IOC,400.15,49,3415,NEW,
4254,GOOGL,,,,,,CANCEL,1862
4255,META,SELL,MARKET,,39,3416,NEW,
4256,AMZN,BUY,LIMIT,197.52,8,3417,NEW,
4257,AAPL,,,,,,CANCEL,111
4258,AAPL,,,,,,CANCEL,2272
4259,MSFT,SELL,LIMIT,400.08,79,3418,NEW,
4260,AAPL,SELL,LIMIT,256.37,684,3419,NEW,
4261,NVDA,SELL,LIMIT,180.44,61,3420,NEW,
4262,AMZN,,,,,,CANCEL,1708
4263,TSLA,BUY,IOC,419.82,31,3421,NEW,
4264,NVDA,BUY,FOK,180.31,722,3422,NEW,
4265,MSFT,,,,,,CANCEL,1793
4266,TSLA,BUY,MARKET,,27,3423,NEW,
4267,NVDA,,,,,,CANCEL,3074
4268,META,BUY,MARKET,,858,3424,NEW,
4269,NVDA,SELL,MARKET,,8,3425,NEW,
4270,AAPL,,,,,,CANCEL,2478
4271,AAPL,SELL,MARKET,,7,3426,NEW,
4272,MSFT,,,,,,CANCEL,1282
4273,META,,,,,,CANCEL,1627
4274,NVDA,BUY,LIMIT,180.38,27,3427,NEW,
4275,NVDA,SELL,LIMIT,180.5,469,3428,NEW,
4276,NVDA,BUY,LIMIT,180.36,26,3429,NEW,
4277,NVDA,BUY,LIMIT,180.34,686,3430,NEW,
4278,NVDA,BUY,FOK,180.31,23,3431,NEW,
4279,NVDA,SELL,IOC,180.37,30,3432,NEW,
4280,TSLA,SELL,LIMIT,419.77,450,3433,NEW,
4281,SPY,SELL,LIMIT,680.5,18,3434,NEW,
4282,MSFT,BUY,LIMIT,400.04,11,3435,NEW,
4283,GOOGL,,,303.35,6,,AMEND,562
4284,SPY,BUY,LIMIT,680.37,15,3436,NEW,
4285,AAPL,SELL,IOC,256.25,840,3437,NEW,
4286,AAPL,BUY,LIMIT,256.15,84,3438,NEW,
4287,MSFT,BUY,LIMIT,400,75,3439,NEW,
4288,NVDA,BUY,LIMIT,180.28,88,3440,NEW,
4289,MSFT,SELL,LIMIT,400.2,10,3441,NEW,
4290,MSFT,BUY,FOK,400.02,78,3442,NEW,
4291,GOOGL,SELL,MARKET,,43,3443,NEW,
4292,NVDA,BUY,LIMIT,180.27,68,3444,NEW,
4293,AMZN,BUY,LIMIT,197.51,41,3445,NEW,
4294,SPY,SELL,LIMIT,680.55,99,3446,NEW,
4295,TSLA,SELL,FOK,419.58,14,3447,NEW,
4296,AMZN,,,,,,CANCEL,917
4297,META,BUY,LIMIT,639.65,44,3448,NEW,
4298,GOOGL,,,304.99,94,,AMEND,269
4299,SPY,SELL,LIMIT,680.47,75,3449,NEW,
4300,AMZN,SELL,LIMIT,197.53,97,3450,NEW,
4301,TSLA,SELL,MARKET,,18,3451,NEW,
4302,NVDA,BUY,MARKET,,25,3452,NEW,
4303,TSLA,,,,,,CANCEL,620
4304,TSLA,BUY,IOC,419.02,789,3453,NEW,
4305,AMZN,SELL,LIMIT,197.56,29,3454,NEW,
4306,TSLA,BUY,IOC,419.33,763,3455,NEW,
4307,GOOGL,,,,,,CANCEL,3211
4308,META,BUY,FOK,639.56,41,3456,NEW,
4309,MSFT,BUY,LIMIT,400,71,3457,NEW,
4310,NVDA,BUY,LIMIT,180.32,893,3458,NEW,
4311,NVDA,,,,,,CANCEL,1874
4312,MSFT,,,,,,CANCEL,998
4313,MSFT,,,,,,CANCEL,560
4314,NVDA,SELL,LIMIT,180.36,28,3459,NEW,
4315,NVDA,SELL,MARKET,,86,3460,NEW,
4316,AAPL,,,,,,CANCEL,3241
4317,TSLA,BUY,LIMIT,419.13,378,3461,NEW,
4318,SPY,SELL,LIMIT,680.82,25,3462,NEW,
4319,AAPL,,,255.19,198,,AMEND,1595
4320,TSLA,BUY,MARKET,,684,3463,NEW,
4321,TSLA,,,,,,CANCEL,2699
4322,AAPL,SELL,LIMIT,256.24,71,3464,NEW,
4323,NVDA,SELL,LIMIT,180.38,33,3465,NEW,
4324,NVDA,BUY,LIMIT,180.49,19,3466,NEW,
4325,TSLA,,,419.41,366,,AMEND,2664
4326,AMZN,SELL,MARKET,,8,3467,NEW,
4327,AAPL,BUY,IOC,256.15,85,3468,NEW,
4328,AAPL,BUY,MARKET,,89,3469,NEW,
4329,META,BUY,LIMIT,639.62,38,3470,NEW,
4330,NVDA,,,,,,CANCEL,2488
4331,AMZN,SELL,LIMIT,197.53,59,3471,NEW,
4332,NVDA,SELL,LIMIT,180.58,24,3472,NEW,
4333,AAPL,BUY,IOC,256.17,85,3473,NEW,
4334,META,SELL,MARKET,,95,3474,NEW,
4335,AMZN,SELL,FOK,197.49,40,3475,NEW,
4336,NVDA,SELL,MARKET,,9,3476,NEW,
4337,TSLA,SELL,IOC,419.42,90,3477,NEW,
4338,META,,,,,,CANCEL,36
4339,SPY,BUY,LIMIT,680.7,84,3478,NEW,
4340,MSFT,SELL,IOC,400.1,1,3479,NEW,
4341,TSLA,,,,,,CANCEL,1761
4342,NVDA,,,,,,CANCEL,2802
4343,GOOGL,BUY,MARKET,,15,3480,NEW,
4344,AAPL,,,,,,CANCEL,1399
4345,META,BUY,LIMIT,639.85,13,3481,NEW,
4346,TSLA,SELL,MARKET,,48,3482,NEW,
4347,NVDA,SELL,MARKET,,31,3483,NEW,
4348,TSLA,SELL,LIMIT,419.18,28,3484,NEW,
4349,AAPL,BUY,MARKET,,5,3485,NEW,
4350,GOOGL,SELL,LIMIT,303.58,52,3486,NEW,
4351,AMZN,BUY,LIMIT,197.33,71,3487,NEW,
4352,NVDA,SELL,IOC,180.87,67,3488,NEW,
4353,AMZN,BUY,MARKET,,21,3489,NEW,
4354,TSLA,SELL,LIMIT,419.15,40,3490,NEW,
4355,AAPL,BUY,IOC,256.1,23,3491,NEW,
4356,NVDA,BUY,LIMIT,180.83,4,3492,NEW,
4357,SPY,BUY,IOC,680.63,3,3493,NEW,
4358,TSLA,BUY,IOC,419.03,14,3494,NEW,
4359,AAPL,BUY,LIMIT,256.22,1,3495,NEW,
4360,GOOGL,BUY,FOK,303.49,32,3496,NEW,
4361,TSLA,SELL,IOC,419.14,495,3497,NEW,
4362,AAPL,BUY,MARKET,,23,3498,NEW,
4363,AAPL,BUY,FOK,256.27,27,3499,NEW,
4364,NVDA,,,,,,CANCEL,243
4365,MSFT,,,,,,CANCEL,2106
4366,AMZN,,,,,,CANCEL,504
4367,GOOGL,BUY,IOC,303.63,34,3500,NEW,
4368,AMZN,,,197.18,1,,AMEND,2136
4369,AAPL,,,,,,CANCEL,2073
4370,NVDA,BUY,LIMIT,180.86,23,3501,NEW,
4371,AAPL,,,,,,CANCEL,598
4372,AMZN,BUY,LIMIT,197.33,27,3502,NEW,
4373,SPY,BUY,MARKET,,50,3503,NEW,
4374,AMZN,SELL,LIMIT,197.39,90,3504,NEW,
4375,MSFT,BUY,LIMIT,399.91,67,3505,NEW,
4376,MSFT,BUY,LIMIT,399.96,57,3506,NEW,
4377,AAPL,BUY,LIMIT,256.23,77,3507,NEW,
4378,GOOGL,,,303.58,15,,AMEND,48336
4379,AAPL,BUY,LIMIT,256.3,79,3508,NEW,
4380,AAPL,SELL,MARKET,,26,3509,NEW,
4381,SPY,SELL,MARKET,,59,3510,NEW,
4382,AAPL,BUY,LIMIT,256.19,64,3511,NEW,
4383,SPY,BUY,FOK,680.38,13,3512,NEW,
4384,AAPL,BUY,MARKET,,23,3513,NEW,
4385,AAPL,SELL,LIMIT,256.2,1,3514,NEW,
4386,AAPL,SELL,LIMIT,256.16,42,3515,NEW,
4387,MSFT,BUY,MARKET,,39,3516,NEW,
4388,NVDA,BUY,LIMIT,180.71,32,3517,NEW,
4389,TSLA,BUY,LIMIT,419.17,63,3518,NEW,
4390,META,SELL,IOC,640.17,46,3519,NEW,
4391,NVDA,,,,,,CANCEL,1128
4392,TSLA,SELL,LIMIT,419.21,28,3520,NEW,
4393,GOOGL,SELL,MARKET,,58,3521,NEW,
4394,AAPL,SELL,LIMIT,256.26,694,3522,NEW,
4395,MSFT,,,399.97,54,,AMEND,2786
4396,META,BUY,IOC,639.7,89,3523,NEW,
4397,AAPL,BUY,MARKET,,47,3524,NEW,
4398,MSFT,BUY,LIMIT,399.91,74,3525,NEW,
4399,TSLA,,,,,,CANCEL,3198
4400,META,,,,,,CANCEL,2004
4401,NVDA,BUY,LIMIT,180.64,49,3526,NEW,
4402,NVDA,SELL,LIMIT,180.69,8,3527,NEW,
4403,NVDA,BUY,LIMIT,180.54,81,3528,NEW,
4404,MSFT,SELL,LIMIT,400.13,93,3529,NEW,
4405,META,BUY,LIMIT,639.58,55,3530,NEW,
4406,MSFT,BUY,MARKET,,37,3531,NEW,
4407,NVDA,SELL,LIMIT,180.64,25,3532,NEW,
4408,TSLA,,,,,,CANCEL,69
4409,META,SELL,LIMIT,639.96,48,3533,NEW,
4410,AAPL,BUY,MARKET,,29,3534,NEW,
4411,AAPL,BUY,FOK,256.09,76,3535,NEW,
4412,MSFT,BUY,LIMIT,399.53,37,3536,NEW,
4413,GOOGL,,,303.31,89,,AMEND,3266
4414,NVDA,SELL,LIMIT,180.63,65,3537,NEW,
4415,META,,,,,,CANCEL,3019
4416,MSFT,,,399.65,41,,AMEND,2298
4417,META,,,,,,CANCEL,1180
4418,AAPL,,,,,,CANCEL,2711
4419,AAPL,SELL,LIMIT,256.15,98,3538,NEW,
4420,MSFT,BUY,LIMIT,399.52,86,3539,NEW,
4421,SPY,SELL,LIMIT,680.73,41,3540,NEW,
4422,SPY,,,,,,CANCEL,3217
4423,AMZN,BUY,IOC,197.35,46,3541,NEW,
4424,AMZN,BUY,FOK,197.34,397,3542,NEW,
4425,TSLA,SELL,LIMIT,419.32,90,3543,NEW,
4426,NVDA,SELL,IOC,180.74,21,3544,NEW,
4427,AAPL,SELL,FOK,256.12,41,3545,NEW,
4428,MSFT,,,,,,CANCEL,910
4429,AAPL,,,256.11,55,,AMEND,2969
4430,META,,,639.76,8,,AMEND,3481
4431,GOOGL,BUY,LIMIT,303.6,29,3546,NEW,
4432,MSFT,BUY,MARKET,,100,3547,NEW,
4433,SPY,,,,,,CANCEL,3247
4434,MSFT,SELL,LIMIT,399.77,16,3548,NEW,
4435,META,SELL,FOK,640.06,17,3549,NEW,
4436,GOOGL,BUY,MARKET,,70,3550,NEW,
4437,SPY,BUY,FOK,680.57,39,3551,NEW,
4438,SPY,SELL,FOK,680.87,71,3552,NEW,
4439,TSLA,SELL,LIMIT,419.26,61,3553,NEW,
4440,NVDA,SELL,LIMIT,180.65,97,3554,NEW,
4441,NVDA,BUY,MARKET,,598,3555,NEW,
4442,NVDA,SELL,LIMIT,180.65,9,3556,NEW,
4443,META,,,,,,CANCEL,2346
4444,AAPL,SELL,LIMIT,256.09,93,3557,NEW,
4445,SPY,BUY,IOC,680.67,84,3558,NEW,
4446,NVDA,,,,,,CANCEL,2069
4447,MSFT,SELL,MARKET,,738,3559,NEW,
4448,AAPL,BUY,IOC,255.89,59,3560,NEW,
4449,META,SELL,IOC,640.09,77,3561,NEW,
4450,TSLA,,,419.25,30,,AMEND,265
4451,AMZN,BUY,MARKET,,43,3562,NEW,
4452,MSFT,,,401.47,1,,AMEND,177
4453,GOOGL,SELL,LIMIT,303.8,2,3563,NEW,
4454,GOOGL,BUY,LIMIT,303.83,73,3564,NEW,
4455,GOOGL,BUY,LIMIT,303.79,72,3565,NEW,
4456,MSFT,BUY,FOK,399.57,2,3566,NEW,
4457,GOOGL,,,,,,CANCEL,779
4458,SPY,SELL,LIMIT,680.86,72,3567,NEW,
4459,SPY,,,681.87,90,,AMEND,481
4460,META,,,638.04,1,,AMEND,589
4461,MSFT,SELL,MARKET,,44,3568,NEW,
4462,AMZN,SELL,LIMIT,197.44,763,3569,NEW,
4463,SPY,BUY,MARKET,,17,3570,NEW,
4464,NVDA,SELL,FOK,180.67,10,3571,NEW,
4465,MSFT,BUY,LIMIT,399.5,453,3572,NEW,
4466,GOOGL,SELL,LIMIT,303.96,61,3573,NEW,
4467,MSFT,,,399.51,128,,AMEND,337
4468,AMZN,SELL,LIMIT,197.45,77,3574,NEW,
4469,META,SELL,LIMIT,640.02,24,3575,NEW,
4470,GOOGL,,,,,,CANCEL,3202
4471,TSLA,SELL,LIMIT,419.15,72,3576,NEW,
4472,SPY,BUY,LIMIT,680.62,99,3577,NEW,
4473,MSFT,SELL,LIMIT,399.76,92,3578,NEW,
4474,TSLA,SELL,LIMIT,419.29,99,3579,NEW,
4475,NVDA,SELL,LIMIT,180.7,86,3580,NEW,
4476,AMZN,BUY,LIMIT,197.46,26,3581,NEW,
4477,TSLA,BUY,LIMIT,419.13,80,3582,NEW,
4478,AMZN,SELL,LIMIT,197.52,51,3583,NEW,
4479,NVDA,SELL,FOK,180.67,91,3584,NEW,
4480,NVDA,,,181.42,164,,AMEND,493
4481,META,SELL,LIMIT,640.11,43,3585,NEW,
4482,MSFT,,,,,,CANCEL,379
4483,AMZN,BUY,LIMIT,197.48,58,3586,NEW,
4484,SPY,SELL,MARKET,,23,3587,NEW,
4485,AAPL,BUY,LIMIT,255.74,81,3588,NEW,
4486,SPY,SELL,LIMIT,680.73,85,3589,NEW,
4487,AAPL,SELL,FOK,255.84,5,3590,NEW,
4488,AAPL,SELL,IOC,255.82,47,3591,NEW,
4489,MSFT,BUY,FOK,399.55,16,3592,NEW,
4490,MSFT,BUY,FOK,399.55,1,3593,NEW,
4491,NVDA,BUY,LIMIT,180.63,1,3594,NEW,
4492,TSLA,BUY,LIMIT,419.15,8,3595,NEW,
4493,GOOGL,,,305.1,1,,AMEND,1995
4494,NVDA,SELL,MARKET,,54,3596,NEW,
4495,SPY,SELL,IOC,680.8,70,3597,NEW,
4496,AMZN,,,,,,CANCEL,2107
4497,TSLA,BUY,LIMIT,419.2,13,3598,NEW,
4498,AMZN,BUY,LIMIT,197.45,25,3599,NEW,
4499,SPY,,,,,,CANCEL,446
4500,MSFT,BUY,LIMIT,399.45,100,3600,NEW,
4501,AAPL,,,255.71,346,,AMEND,936
4502,NVDA,SELL,LIMIT,180.81,81,3601,NEW,
4503,META,BUY,LIMIT,639.98,51,3602,NEW,
4504,SPY,BUY,MARKET,,56,3603,NEW,
4505,SPY,BUY,LIMIT,680.48,74,3604,NEW,
4506,AMZN,,,197.52,143,,AMEND,9
4507,AAPL,BUY,LIMIT,255.69,79,3605,NEW,
4508,TSLA,SELL,LIMIT,419.52,88,3606,NEW,
4509,AMZN,BUY,LIMIT,197.48,56,3607,NEW,
4510,SPY,BUY,LIMIT,680.28,27,3608,NEW,
4511,META,BUY,LIMIT,639.95,699,3609,NEW,
4512,AAPL,,,255.69,4,,AMEND,2423
4513,META,BUY,LIMIT,640,5,3610,NEW,
4514,AMZN,,,197.15,220,,AMEND,2055
4515,NVDA,,,180.8,76,,AMEND,29
4516,TSLA,SELL,LIMIT,419.6,47,3611,NEW,
4517,MSFT,BUY,LIMIT,399.38,52,3612,NEW,
4518,AAPL,BUY,MARKET,,50,3613,NEW,
4519,GOOGL,BUY,LIMIT,303.81,37,3614,NEW,
4520,AAPL,,,,,,CANCEL,854
4521,NVDA,,,180.81,19,,AMEND,2174
4522,NVDA,SELL,LIMIT,180.68,40,3615,NEW,
4523,MSFT,BUY,LIMIT,399.31,100,3616,NEW,
4524,AAPL,BUY,LIMIT,255.75,45,3617,NEW,
4525,AMZN,BUY,LIMIT,197.41,36,3618,NEW,
4526,GOOGL,BUY,MARKET,,652,3619,NEW,
4527,TSLA,,,,,,CANCEL,1404
4528,AAPL,,,255.76,75,,AMEND,3252
4529,AAPL,BUY,LIMIT,255.75,42,3620,NEW,
4530,META,BUY,LIMIT,639.91,69,3621,NEW,
4531,META,SELL,MARKET,,48,3622,NEW,
4532,AAPL,BUY,IOC,255.71,51,3623,NEW,
4533,AAPL,BUY,FOK,255.67,853,3624,NEW,
4534,AAPL,BUY,LIMIT,255.72,41,3625,NEW,
4535,AAPL,SELL,FOK,255.77,30,3626,NEW,
4536,SPY,BUY,LIMIT,680.17,85,3627,NEW,
4537,MSFT,BUY,LIMIT,399.36,79,3628,NEW,
4538,MSFT,SELL,MARKET,,397,3629,NEW,
4539,NVDA,,,,,,CANCEL,3444
4540,NVDA,BUY,IOC,180.65,1,3630,NEW,
4541,NVDA,SELL,LIMIT,180.71,58,3631,NEW,
4542,MSFT,,,,,,CANCEL,1997
4543,MSFT,,,399.97,32,,AMEND,1084
4544,AMZN,SELL,LIMIT,197.46,34,3632,NEW,
4545,NVDA,BUY,FOK,180.69,46,3633,NEW,
4546,AMZN,BUY,LIMIT,197.42,20,3634,NEW,
4547,MSFT,SELL,MARKET,,47,3635,NEW,
4548,TSLA,BUY,IOC,419.31,34,3636,NEW,
4549,MSFT,,,,,,CANCEL,288
