seq,symbol,side,type,price,qty,order_id,action,ref_id
3372,META,BUY,LIMIT,643.49,4,2663,NEW,
3373,GOOGL,,,,,,CANCEL,264
3374,SPY,BUY,LIMIT,679.04,92,2664,NEW,
3375,TSLA,BUY,LIMIT,419.53,48,2665,NEW,
3376,GOOGL,SELL,LIMIT,305.51,43,2666,NEW,
3377,SPY,BUY,LIMIT,679,20,2667,NEW,
3378,AAPL,,,,,,CANCEL,1791
3379,GOOGL,,,,,,CANCEL,2456
3380,AMZN,,,198.23,1,,AMEND,812
3381,GOOGL,,,305.35,1,,AMEND,523
3382,AAPL,SELL,LIMIT,253.74,45,2668,NEW,
3383,AAPL,SELL,LIMIT,253.74,11,2669,NEW,
3384,MSFT,SELL,MARKET,,54,2670,NEW,
3385,TSLA,BUY,LIMIT,419.3,30,2671,NEW,
3386,TSLA,,,418.14,116,,AMEND,575
3387,META,BUY,LIMIT,643.49,49,2672,NEW,
3388,TSLA,SELL,LIMIT,419.24,100,2673,NEW,
3389,TSLA,SELL,LIMIT,419.03,349,2674,NEW,
3390,TSLA,BUY,LIMIT,418.87,94,2675,NEW,
3391,AMZN,,,198.3,213,,AMEND,1016
3392,SPY,SELL,MARKET,,53,2676,NEW,
3393,AAPL,BUY,LIMIT,253.62,52,2677,NEW,
3394,NVDA,,,,,,CANCEL,2378
3395,AMZN,SELL,LIMIT,198.29,65,2678,NEW,
3396,AMZN,SELL,LIMIT,198.25,55,2679,NEW,
3397,AMZN,BUY,LIMIT,198.17,221,2680,NEW,
3398,NVDA,BUY,MARKET,,42,2681,NEW,
3399,AMZN,SELL,LIMIT,198.33,40,2682,NEW,
3400,NVDA,,,,,,CANCEL,763
3401,MSFT,BUY,MARKET,,21,2683,NEW,
3402,SPY,BUY,LIMIT,678.91,809,2684,NEW,
3403,NVDA,,,181.08,249,,AMEND,2536
3404,MSFT,BUY,LIMIT,401.52,32,2685,NEW,
3405,GOOGL,,,305.85,51,,AMEND,934
3406,AAPL,SELL,LIMIT,253.75,35,2686,NEW,
3407,GOOGL,BUY,LIMIT,305.25,30,2687,NEW,
3408,SPY,SELL,LIMIT,679.29,91,2688,NEW,
3409,SPY,BUY,MARKET,,296,2689,NEW,
3410,NVDA,,,181.24,34,,AMEND,548
3411,SPY,BUY,LIMIT,679.08,38,2690,NEW,
3412,MSFT,,,,,,CANCEL,1827
3413,MSFT,SELL,LIMIT,401.62,66,2691,NEW,
3414,GOOGL,BUY,LIMIT,305.12,3,2692,NEW,
3415,AAPL,SELL,MARKET,,31,2693,NEW,
3416,NVDA,,,,,,CANCEL,2084
3417,MSFT,SELL,LIMIT,401.63,96,2694,NEW,
3418,META,BUY,MARKET,,27,2695,NEW,
3419,NVDA,,,181.24,99,,AMEND,1980
3420,AMZN,BUY,LIMIT,198.28,3,2696,NEW,
3421,META,,,639.7,70,,AMEND,77
3422,AAPL,SELL,LIMIT,253.79,32,2697,NEW,
3423,MSFT,SELL,LIMIT,401.59,36,2698,NEW,
3424,AAPL,,,,,,CANCEL,84
3425,MSFT,,,,,,CANCEL,380
3426,AMZN,BUY,LIMIT,198.2,82,2699,NEW,
3427,SPY,BUY,LIMIT,679.28,77,2700,NEW,
3428,NVDA,BUY,LIMIT,181.17,751,2701,NEW,
3429,MSFT,,,,,,CANCEL,2478
3430,AAPL,BUY,LIMIT,253.69,15,2702,NEW,
3431,MSFT,SELL,LIMIT,401.46,40,2703,NEW,
3432,AMZN,,,,,,CANCEL,483
3433,AMZN,BUY,LIMIT,198.22,54,2704,NEW,
3434,NVDA,,,181.25,1,,AMEND,2585
3435,AMZN,SELL,LIMIT,198.36,42,2705,NEW,
3436,MSFT,,,401.41,1,,AMEND,1844
3437,NVDA,SELL,LIMIT,181.24,80,2706,NEW,
3438,TSLA,SELL,LIMIT,419.06,99,2707,NEW,
3439,MSFT,BUY,LIMIT,401.36,55,2708,NEW,
3440,NVDA,,,,,,CANCEL,2542
3441,MSFT,SELL,LIMIT,401.48,81,2709,NEW,
3442,SPY,,,,,,CANCEL,604
3443,TSLA,SELL,LIMIT,419.12,39,2710,NEW,
3444,MSFT,SELL,LIMIT,401.6,627,2711,NEW,
3445,AAPL,BUY,MARKET,,54,2712,NEW,
3446,MSFT,,,401.51,67,,AMEND,2516
3447,META,,,,,,CANCEL,2022
3448,NVDA,SELL,MARKET,,67,2713,NEW,
3449,GOOGL,BUY,LIMIT,305.2,47,2714,NEW,
3450,GOOGL,,,305.34,77,,AMEND,2481
3451,AAPL,,,255.02,50,,AMEND,719
3452,GOOGL,BUY,LIMIT,305.24,217,2715,NEW,
3453,MSFT,BUY,LIMIT,401.45,39,2716,NEW,
3454,GOOGL,,,,,,CANCEL,989
3455,MSFT,SELL,MARKET,,48,2717,NEW,
3456,TSLA,SELL,LIMIT,419.13,37,2718,NEW,
3457,SPY,SELL,LIMIT,679.69,96,2719,NEW,
3458,GOOGL,,,305.83,1,,AMEND,908
3459,AMZN,,,198.23,20,,AMEND,2538
3460,NVDA,BUY,MARKET,,793,2720,NEW,
3461,MSFT,SELL,LIMIT,401.62,13,2721,NEW,
3462,GOOGL,BUY,LIMIT,305.16,925,2722,NEW,
3463,MSFT,,,401.7,930,,AMEND,2232
3464,AAPL,SELL,MARKET,,74,2723,NEW,
3465,AAPL,SELL,LIMIT,253.66,16,2724,NEW,
3466,TSLA,BUY,LIMIT,418.75,18,2725,NEW,
3467,NVDA,,,,,,CANCEL,2117
3468,AAPL,BUY,LIMIT,253.57,89,2726,NEW,
3469,MSFT,,,,,,CANCEL,985
3470,SPY,,,,,,CANCEL,930
3471,SPY,,,,,,CANCEL,1328
3472,AAPL,BUY,LIMIT,253.51,982,2727,NEW,
3473,AMZN,SELL,LIMIT,198.36,80,2728,NEW,
3474,META,,,641.4,61,,AMEND,567
3475,META,SELL,MARKET,,83,2729,NEW,
3476,AMZN,SELL,LIMIT,198.36,29,2730,NEW,
3477,NVDA,SELL,LIMIT,181.24,99,2731,NEW,
3478,TSLA,BUY,LIMIT,418.81,43,2732,NEW,
3479,AMZN,SELL,LIMIT,198.32,66,2733,NEW,
3480,SPY,BUY,MARKET,,28,2734,NEW,
3481,TSLA,BUY,LIMIT,418.77,16,2735,NEW,
3482,MSFT,BUY,MARKET,,52,2736,NEW,
3483,MSFT,,,,,,CANCEL,702
3484,GOOGL,,,,,,CANCEL,2499
3485,META,SELL,LIMIT,644.14,851,2737,NEW,
3486,NVDA,,,181.83,237,,AMEND,876
3487,AAPL,SELL,LIMIT,253.69,43,2738,NEW,
3488,AMZN,BUY,LIMIT,198.23,93,2739,NEW,
3489,SPY,SELL,MARKET,,30,2740,NEW,
3490,META,BUY,LIMIT,643.95,91,2741,NEW,
3491,AAPL,,,,,,CANCEL,700
3492,AMZN,,,198.27,165,,AMEND,1016
3493,AMZN,SELL,MARKET,,37,2742,NEW,
3494,SPY,SELL,MARKET,,48,2743,NEW,
3495,NVDA,,,,,,CANCEL,534
3496,TSLA,BUY,LIMIT,419.2,30,2744,NEW,
3497,MSFT,SELL,LIMIT,401.63,99,2745,NEW,
3498,SPY,,,679.54,274,,AMEND,2610
3499,AAPL,SELL,LIMIT,253.65,31,2746,NEW,
3500,MSFT,,,,,,CANCEL,1801
3501,AAPL,SELL,LIMIT,253.61,31,2747,NEW,
3502,TSLA,,,,,,CANCEL,1531
3503,NVDA,SELL,LIMIT,181.33,6,2748,NEW,
3504,NVDA,,,,,,CANCEL,2085
3505,META,,,643.98,20,,AMEND,1745
3506,TSLA,,,419.93,1,,AMEND,2314
3507,MSFT,BUY,LIMIT,401.56,71,2749,NEW,
3508,TSLA,,,,,,CANCEL,2603
3509,SPY,SELL,LIMIT,679.52,45,2750,NEW,
3510,MSFT,BUY,LIMIT,401.53,18,2751,NEW,
3511,META,,,,,,CANCEL,2496
3512,GOOGL,SELL,LIMIT,305.29,42,2752,NEW,
3513,AAPL,SELL,LIMIT,253.61,64,2753,NEW,
3514,AAPL,BUY,LIMIT,253.64,74,2754,NEW,
3515,AAPL,,,255.5,46,,AMEND,1752
3516,AMZN,SELL,LIMIT,198.34,41,2755,NEW,
3517,AAPL,SELL,LIMIT,253.74,27,2756,NEW,
3518,AMZN,,,,,,CANCEL,1181
3519,AAPL,BUY,MARKET,,21,2757,NEW,
3520,GOOGL,SELL,MARKET,,83,2758,NEW,
3521,MSFT,BUY,LIMIT,401.59,532,2759,NEW,
3522,TSLA,BUY,LIMIT,418.86,85,2760,NEW,
3523,SPY,SELL,LIMIT,679.44,47,2761,NEW,
3524,SPY,SELL,MARKET,,76,2762,NEW,
3525,SPY,BUY,LIMIT,679.37,86,2763,NEW,
3526,GOOGL,BUY,LIMIT,305.1,73,2764,NEW,
3527,AAPL,,,,,,CANCEL,85
3528,TSLA,BUY,LIMIT,418.9,67,2765,NEW,
3529,NVDA,BUY,LIMIT,181.17,28,2766,NEW,
3530,GOOGL,BUY,LIMIT,305.14,78,2767,NEW,
3531,NVDA,,,,,,CANCEL,1458
3532,AAPL,SELL,LIMIT,253.54,55,2768,NEW,
3533,GOOGL,SELL,LIMIT,305.27,642,2769,NEW,
3534,GOOGL,SELL,LIMIT,305.11,68,2770,NEW,
3535,NVDA,SELL,LIMIT,181.22,81,2771,NEW,
3536,AMZN,SELL,LIMIT,198.27,66,2772,NEW,
3537,META,SELL,LIMIT,644.39,36,2773,NEW,
3538,GOOGL,SELL,LIMIT,305.09,50,2774,NEW,
3539,AAPL,BUY,MARKET,,21,2775,NEW,
3540,TSLA,SELL,LIMIT,419.14,73,2776,NEW,
3541,SPY,BUY,LIMIT,679.34,98,2777,NEW,
3542,MSFT,,,,,,CANCEL,1521
3543,GOOGL,SELL,LIMIT,305.11,23,2778,NEW,
3544,AAPL,BUY,MARKET,,758,2779,NEW,
3545,SPY,SELL,LIMIT,679.68,12,2780,NEW,
3546,TSLA,SELL,LIMIT,419.04,15,2781,NEW,
3547,NVDA,,,,,,CANCEL,2281
3548,MSFT,,,,,,CANCEL,2310
3549,AAPL,,,,,,CANCEL,1556
3550,MSFT,,,402.4,1,,AMEND,1876
3551,GOOGL,BUY,MARKET,,91,2782,NEW,
3552,TSLA,,,,,,CANCEL,829
3553,GOOGL,BUY,LIMIT,304.99,90,2783,NEW,
3554,AMZN,BUY,LIMIT,198.29,54,2784,NEW,
3555,GOOGL,SELL,MARKET,,65,2785,NEW,
3556,META,,,,,,CANCEL,2491
3557,AMZN,BUY,LIMIT,198.25,94,2786,NEW,
3558,AAPL,SELL,LIMIT,253.51,90,2787,NEW,
3559,SPY,BUY,MARKET,,14,2788,NEW,
3560,AMZN,SELL,LIMIT,198.35,77,2789,NEW,
3561,META,SELL,LIMIT,644.42,11,2790,NEW,
3562,META,,,,,,CANCEL,449
3563,AAPL,SELL,MARKET,,42,2791,NEW,
3564,TSLA,SELL,MARKET,,100,2792,NEW,
3565,TSLA,BUY,MARKET,,32,2793,NEW,
3566,NVDA,SELL,LIMIT,181.22,11,2794,NEW,
3567,NVDA,BUY,MARKET,,17,2795,NEW,
3568,NVDA,BUY,LIMIT,181.09,33,2796,NEW,
3569,SPY,BUY,LIMIT,679.67,77,2797,NEW,
3570,META,,,,,,CANCEL,9
3571,SPY,SELL,MARKET,,89,2798,NEW,
3572,SPY,SELL,LIMIT,679.84,9,2799,NEW,
3573,NVDA,SELL,LIMIT,181.15,68,2800,NEW,
3574,GOOGL,,,305,10,,AMEND,2471
3575,AAPL,SELL,LIMIT,253.62,8,2801,NEW,
3576,META,BUY,MARKET,,19,2802,NEW,
3577,AAPL,BUY,LIMIT,253.56,41,2803,NEW,
3578,AMZN,SELL,LIMIT,198.4,56,2804,NEW,
3579,AMZN,BUY,LIMIT,198.28,86,2805,NEW,
3580,AMZN,BUY,LIMIT,198.24,56,2806,NEW,
3581,META,,,,,,CANCEL,218
3582,MSFT,SELL,LIMIT,401.75,13,2807,NEW,
3583,GOOGL,,,,,,CANCEL,460
3584,AMZN,,,,,,CANCEL,1538
3585,TSLA,BUY,LIMIT,419.02,63,2808,NEW,
3586,AMZN,BUY,MARKET,,92,2809,NEW,
3587,MSFT,,,,,,CANCEL,472
3588,TSLA,BUY,LIMIT,419.13,15,2810,NEW,
3589,AAPL,SELL,MARKET,,74,2811,NEW,
3590,SPY,BUY,MARKET,,457,2812,NEW,
3591,AMZN,,,198.93,223,,AMEND,396
3592,MSFT,,,401.63,65,,AMEND,2694
3593,MSFT,BUY,LIMIT,401.61,85,2813,NEW,
3594,AAPL,BUY,MARKET,,15,2814,NEW,
3595,GOOGL,BUY,LIMIT,304.96,92,2815,NEW,
3596,NVDA,SELL,MARKET,,78,2816,NEW,
3597,MSFT,BUY,LIMIT,401.52,924,2817,NEW,
3598,SPY,,,,,,CANCEL,236
3599,NVDA,,,,,,CANCEL,1157
3600,SPY,BUY,LIMIT,680,8,2818,NEW,
3601,TSLA,,,,,,CANCEL,907
3602,AAPL,,,,,,CANCEL,374
3603,MSFT,,,401.64,850,,AMEND,827
3604,TSLA,BUY,LIMIT,419.27,41,2819,NEW,
3605,AMZN,BUY,MARKET,,33,2820,NEW,
3606,META,BUY,LIMIT,644.25,49,2821,NEW,
3607,AAPL,SELL,LIMIT,253.68,59,2822,NEW,
3608,TSLA,,,,,,CANCEL,1148
3609,META,,,644.7,13,,AMEND,556
3610,TSLA,BUY,LIMIT,419.21,22,2823,NEW,
3611,NVDA,,,181.05,59,,AMEND,592
3612,AAPL,BUY,LIMIT,253.61,5,2824,NEW,
3613,SPY,BUY,MARKET,,65,2825,NEW,
3614,AAPL,SELL,LIMIT,253.73,49,2826,NEW,
3615,NVDA,BUY,LIMIT,180.91,69,2827,NEW,
3616,NVDA,BUY,LIMIT,180.89,75,2828,NEW,
3617,MSFT,SELL,LIMIT,401.69,43,2829,NEW,
3618,NVDA,SELL,MARKET,,70,2830,NEW,
3619,MSFT,BUY,MARKET,,82,2831,NEW,
3620,TSLA,,,,,,CANCEL,2314
3621,NVDA,SELL,LIMIT,180.86,39,2832,NEW,
3622,GOOGL,BUY,LIMIT,304.96,41,2833,NEW,
3623,AMZN,SELL,LIMIT,198.3,67,2834,NEW,
3624,NVDA,,,,,,CANCEL,182
3625,GOOGL,BUY,LIMIT,304.89,98,2835,NEW,
3626,AAPL,SELL,LIMIT,253.84,48,2836,NEW,
3627,AMZN,SELL,LIMIT,198.39,38,2837,NEW,
3628,MSFT,,,,,,CANCEL,924
3629,AMZN,SELL,LIMIT,198.46,74,2838,NEW,
3630,AMZN,,,,,,CANCEL,1850
3631,SPY,SELL,LIMIT,680.27,63,2839,NEW,
3632,TSLA,BUY,MARKET,,13,2840,NEW,
3633,MSFT,,,401.97,88,,AMEND,1047
3634,AMZN,BUY,LIMIT,198.42,76,2841,NEW,
3635,GOOGL,BUY,LIMIT,304.95,94,2842,NEW,
3636,SPY,,,680.99,638,,AMEND,503
3637,AAPL,BUY,LIMIT,253.79,48,2843,NEW,
3638,MSFT,SELL,LIMIT,401.67,71,2844,NEW,
3639,META,SELL,MARKET,,637,2845,NEW,
3640,AAPL,SELL,LIMIT,253.97,46,2846,NEW,
3641,MSFT,,,401.72,82,,AMEND,1322
3642,GOOGL,BUY,LIMIT,304.99,42,2847,NEW,
3643,NVDA,BUY,MARKET,,77,2848,NEW,
3644,GOOGL,SELL,MARKET,,70,2849,NEW,
3645,AAPL,BUY,MARKET,,39,2850,NEW,
3646,GOOGL,BUY,LIMIT,304.97,635,2851,NEW,
3647,AMZN,,,,,,CANCEL,2755
3648,AMZN,,,,,,CANCEL,1923
3649,AAPL,,,,,,CANCEL,1340
3650,AAPL,SELL,MARKET,,68,2852,NEW,
3651,MSFT,,,,,,CANCEL,195
3652,GOOGL,,,,,,CANCEL,470
3653,TSLA,SELL,MARKET,,81,2853,NEW,
3654,MSFT,SELL,LIMIT,401.64,87,2854,NEW,
3655,MSFT,BUY,LIMIT,401.55,12,2855,NEW,
3656,SPY,BUY,LIMIT,679.89,74,2856,NEW,
3657,AAPL,,,,,,CANCEL,1829
3658,SPY,,,,,,CANCEL,491
3659,MSFT,SELL,LIMIT,401.64,42,2857,NEW,
3660,AAPL,,,253.85,121,,AMEND,1231
3661,TSLA,,,,,,CANCEL,2673
3662,AAPL,,,,,,CANCEL,2768
3663,GOOGL,SELL,LIMIT,304.98,36,2858,NEW,
3664,TSLA,BUY,LIMIT,419.06,9,2859,NEW,
3665,GOOGL,SELL,LIMIT,304.92,7,2860,NEW,
3666,AAPL,SELL,LIMIT,253.84,9,2861,NEW,
3667,MSFT,,,401.47,47,,AMEND,1927
3668,TSLA,,,,,,CANCEL,1159
3669,NVDA,SELL,LIMIT,180.82,61,2862,NEW,
3670,TSLA,,,418.99,55,,AMEND,1240
3671,AMZN,SELL,LIMIT,198.49,43,2863,NEW,
3672,MSFT,BUY,LIMIT,401.44,66,2864,NEW,
3673,MSFT,,,401.43,67,,AMEND,1686
3674,GOOGL,SELL,MARKET,,90,2865,NEW,
3675,TSLA,SELL,LIMIT,419.2,84,2866,NEW,
3676,MSFT,BUY,MARKET,,14,2867,NEW,
3677,AAPL,BUY,LIMIT,253.82,959,2868,NEW,
3678,AMZN,SELL,MARKET,,30,2869,NEW,
3679,NVDA,,,,,,CANCEL,936
3680,SPY,SELL,MARKET,,244,2870,NEW,
3681,NVDA,BUY,LIMIT,180.79,97,2871,NEW,
3682,SPY,BUY,MARKET,,7,2872,NEW,
3683,GOOGL,SELL,MARKET,,100,2873,NEW,
3684,AAPL,BUY,LIMIT,253.82,4,2874,NEW,
3685,META,,,643.94,646,,AMEND,1175
3686,MSFT,BUY,LIMIT,401.49,67,2875,NEW,
3687,AAPL,,,255.43,46,,AMEND,870
3688,MSFT,BUY,MARKET,,761,2876,NEW,
3689,AAPL,,,,,,CANCEL,529
3690,AAPL,SELL,LIMIT,253.94,11,2877,NEW,
3691,META,BUY,LIMIT,643.87,14,2878,NEW,
3692,AAPL,SELL,LIMIT,253.9,4,2879,NEW,
3693,AMZN,BUY,MARKET,,77,2880,NEW,
3694,GOOGL,BUY,LIMIT,304.69,78,2881,NEW,
3695,GOOGL,BUY,LIMIT,304.61,16,2882,NEW,
3696,META,BUY,LIMIT,643.9,59,2883,NEW,
3697,META,SELL,LIMIT,643.79,661,2884,NEW,
3698,META,,,,,,CANCEL,11
3699,AAPL,BUY,LIMIT,253.76,56,2885,NEW,
3700,NVDA,,,,,,CANCEL,2110
3701,AMZN,SELL,LIMIT,198.45,85,2886,NEW,
3702,NVDA,SELL,MARKET,,744,2887,NEW,
3703,TSLA,BUY,LIMIT,418.98,16,2888,NEW,
3704,NVDA,BUY,LIMIT,180.9,33,2889,NEW,
3705,MSFT,SELL,LIMIT,401.48,79,2890,NEW,
3706,NVDA,,,183.39,67,,AMEND,1200
3707,SPY,BUY,MARKET,,57,2891,NEW,
3708,SPY,,,,,,CANCEL,365
3709,NVDA,,,,,,CANCEL,442
3710,NVDA,SELL,LIMIT,180.81,63,2892,NEW,
3711,MSFT,SELL,MARKET,,41,2893,NEW,
3712,MSFT,,,,,,CANCEL,821
3713,AMZN,,,198.66,80,,AMEND,1609
3714,NVDA,,,,,,CANCEL,1748
3715,AAPL,,,,,,CANCEL,911
3716,GOOGL,SELL,LIMIT,304.69,76,2894,NEW,
3717,SPY,,,,,,CANCEL,1072
3718,NVDA,,,180.69,58,,AMEND,23427
3719,AAPL,BUY,LIMIT,253.8,85,2895,NEW,
3720,SPY,,,679.94,279,,AMEND,794
3721,MSFT,SELL,LIMIT,401.58,310,2896,NEW,
3722,AAPL,SELL,LIMIT,253.97,100,2897,NEW,
3723,MSFT,BUY,MARKET,,20,2898,NEW,
3724,GOOGL,BUY,LIMIT,304.5,62,2899,NEW,
3725,META,SELL,LIMIT,644.15,6,2900,NEW,
3726,MSFT,SELL,LIMIT,401.68,14,2901,NEW,
3727,SPY,BUY,LIMIT,679.7,46,2902,NEW,
3728,AAPL,BUY,LIMIT,253.87,656,2903,NEW,
3729,MSFT,BUY,LIMIT,401.5,86,2904,NEW,
3730,SPY,BUY,LIMIT,679.73,416,2905,NEW,
3731,SPY,SELL,LIMIT,680.01,28,2906,NEW,
3732,GOOGL,SELL,MARKET,,16,2907,NEW,
3733,SPY,SELL,MARKET,,54,2908,NEW,
3734,AMZN,SELL,LIMIT,198.49,9,2909,NEW,
3735,AAPL,,,,,,CANCEL,811
3736,MSFT,SELL,LIMIT,401.81,84,2910,NEW,
3737,AMZN,BUY,LIMIT,198.4,10,2911,NEW,
3738,TSLA,SELL,LIMIT,419.36,64,2912,NEW,
3739,MSFT,,,,,,CANCEL,832
3740,MSFT,BUY,LIMIT,401.63,274,2913,NEW,
3741,NVDA,SELL,LIMIT,180.79,68,2914,NEW,
3742,META,BUY,MARKET,,65,2915,NEW,
3743,GOOGL,BUY,LIMIT,304.54,30,2916,NEW,
3744,META,SELL,LIMIT,644.13,14,2917,NEW,
3745,TSLA,BUY,LIMIT,419.37,90,2918,NEW,
3746,NVDA,BUY,MARKET,,25,2919,NEW,
3747,SPY,BUY,LIMIT,679.85,775,2920,NEW,
3748,GOOGL,BUY,LIMIT,304.54,83,2921,NEW,
3749,TSLA,BUY,LIMIT,419.33,45,2922,NEW,
3750,SPY,BUY,LIMIT,680.04,64,2923,NEW,
3751,SPY,BUY,LIMIT,680.11,16,2924,NEW,
3752,NVDA,SELL,LIMIT,180.8,84,2925,NEW,
3753,TSLA,,,,,,CANCEL,1019
3754,GOOGL,SELL,LIMIT,304.66,44,2926,NEW,
3755,SPY,,,,,,CANCEL,278
3756,SPY,,,,,,CANCEL,406
3757,TSLA,BUY,MARKET,,223,2927,NEW,
3758,AMZN,,,,,,CANCEL,2566
3759,AMZN,,,,,,CANCEL,1317
3760,MSFT,SELL,LIMIT,401.72,10,2928,NEW,
3761,TSLA,SELL,LIMIT,419.48,99,2929,NEW,
3762,META,,,643.98,76,,AMEND,2317
3763,TSLA,SELL,LIMIT,419.51,83,2930,NEW,
3764,SPY,SELL,LIMIT,680.3,64,2931,NEW,
3765,AMZN,SELL,LIMIT,198.43,17,2932,NEW,
3766,AAPL,BUY,LIMIT,253.82,893,2933,NEW,
3767,NVDA,BUY,MARKET,,8,2934,NEW,
3768,MSFT,BUY,LIMIT,401.68,88,2935,NEW,
3769,SPY,BUY,LIMIT,680.11,79,2936,NEW,
3770,GOOGL,BUY,LIMIT,304.54,22,2937,NEW,
3771,AAPL,SELL,LIMIT,253.82,83,2938,NEW,
3772,MSFT,,,,,,CANCEL,2694
3773,NVDA,BUY,LIMIT,180.71,50,2939,NEW,
3774,AAPL,,,,,,CANCEL,2843
3775,NVDA,SELL,LIMIT,180.77,13,2940,NEW,
3776,TSLA,SELL,LIMIT,419.52,55,2941,NEW,
3777,AAPL,BUY,LIMIT,253.73,99,2942,NEW,
3778,GOOGL,BUY,LIMIT,304.62,913,2943,NEW,
3779,SPY,SELL,LIMIT,680.48,31,2944,NEW,
3780,NVDA,SELL,LIMIT,180.73,40,2945,NEW,
3781,NVDA,SELL,LIMIT,180.8,21,2946,NEW,
3782,SPY,,,,,,CANCEL,15199
3783,MSFT,SELL,LIMIT,401.82,7,2947,NEW,
3784,NVDA,BUY,MARKET,,21,2948,NEW,
3785,AMZN,BUY,MARKET,,14,2949,NEW,
3786,GOOGL,BUY,LIMIT,304.4,2,2950,NEW,
3787,AAPL,BUY,LIMIT,253.64,21,2951,NEW,
3788,TSLA,,,,,,CANCEL,1299
3789,AAPL,,,253.64,35,,AMEND,2578
3790,AAPL,,,,,,CANCEL,1030
3791,NVDA,,,,,,CANCEL,1076
3792,SPY,SELL,LIMIT,680.48,79,2952,NEW,
3793,NVDA,BUY,LIMIT,180.79,2,2953,NEW,
3794,MSFT,SELL,LIMIT,401.85,61,2954,NEW,
3795,SPY,BUY,MARKET,,59,2955,NEW,
3796,TSLA,,,,,,CANCEL,2101
3797,MSFT,,,,,,CANCEL,1472
3798,AAPL,BUY,LIMIT,253.6,38,2956,NEW,
3799,TSLA,SELL,LIMIT,419.45,44,2957,NEW,
3800,AAPL,,,,,,CANCEL,2726
3801,NVDA,,,,,,CANCEL,2419
3802,AMZN,BUY,MARKET,,75,2958,NEW,
3803,AMZN,SELL,LIMIT,198.45,30,2959,NEW,
3804,AMZN,,,,,,CANCEL,2064
3805,AMZN,,,,,,CANCEL,2467
3806,AAPL,,,,,,CANCEL,802
3807,GOOGL,,,,,,CANCEL,1033
3808,AAPL,BUY,LIMIT,253.51,31,2960,NEW,
3809,MSFT,,,401.92,1,,AMEND,253
3810,AMZN,,,198.66,1,,AMEND,74
3811,SPY,BUY,LIMIT,680.18,968,2961,NEW,
3812,AMZN,SELL,LIMIT,198.43,36,2962,NEW,
3813,MSFT,BUY,LIMIT,401.79,815,2963,NEW,
3814,TSLA,BUY,MARKET,,6,2964,NEW,
3815,META,BUY,LIMIT,643.8,61,2965,NEW,
3816,TSLA,BUY,LIMIT,419.26,45,2966,NEW,
3817,AMZN,SELL,LIMIT,198.43,57,2967,NEW,
3818,NVDA,SELL,LIMIT,180.87,88,2968,NEW,
3819,MSFT,SELL,LIMIT,401.87,95,2969,NEW,
3820,NVDA,SELL,LIMIT,180.9,16,2970,NEW,
3821,TSLA,,,,,,CANCEL,469
3822,MSFT,SELL,LIMIT,401.94,94,2971,NEW,
3823,TSLA,SELL,MARKET,,51,2972,NEW,
3824,SPY,,,680.24,59,,AMEND,602
3825,AAPL,,,,,,CANCEL,2654
3826,GOOGL,SELL,LIMIT,304.59,19,2973,NEW,
3827,SPY,SELL,LIMIT,680.57,95,2974,NEW,
3828,AAPL,BUY,LIMIT,253.54,76,2975,NEW,
3829,AAPL,BUY,LIMIT,253.63,47,2976,NEW,
3830,MSFT,SELL,LIMIT,402.07,25,2977,NEW,
3831,NVDA,BUY,MARKET,,37,2978,NEW,
3832,META,,,,,,CANCEL,2486
3833,GOOGL,BUY,LIMIT,304.54,41,2979,NEW,
3834,NVDA,,,180.87,30,,AMEND,638
3835,AMZN,BUY,LIMIT,198.41,72,2980,NEW,
3836,AAPL,BUY,LIMIT,253.54,29,2981,NEW,
3837,AMZN,BUY,MARKET,,31,2982,NEW,
3838,MSFT,SELL,LIMIT,402.26,85,2983,NEW,
3839,GOOGL,SELL,LIMIT,304.6,309,2984,NEW,
3840,AAPL,SELL,MARKET,,74,2985,NEW,
3841,TSLA,BUY,LIMIT,418.75,37,2986,NEW,
3842,SPY,BUY,LIMIT,680.31,82,2987,NEW,
3843,TSLA,SELL,MARKET,,83,2988,NEW,
3844,NVDA,,,,,,CANCEL,1981
3845,NVDA,BUY,LIMIT,180.8,35,2989,NEW,
3846,META,SELL,LIMIT,643.99,399,2990,NEW,
3847,MSFT,SELL,LIMIT,402.33,98,2991,NEW,
3848,NVDA,SELL,LIMIT,180.95,10,2992,NEW,
3849,AAPL,,,,,,CANCEL,1546
3850,AAPL,BUY,LIMIT,253.54,52,2993,NEW,
3851,AAPL,BUY,LIMIT,253.5,22,2994,NEW,
3852,MSFT,BUY,MARKET,,9,2995,NEW,
3853,TSLA,SELL,LIMIT,418.67,28,2996,NEW,
3854,MSFT,SELL,MARKET,,6,2997,NEW,
3855,MSFT,BUY,MARKET,,73,2998,NEW,
3856,MSFT,SELL,LIMIT,402.35,5,2999,NEW,
3857,NVDA,SELL,LIMIT,181.05,48,3000,NEW,
3858,AAPL,SELL,MARKET,,938,3001,NEW,
3859,SPY,BUY,LIMIT,680.32,67,3002,NEW,
3860,MSFT,,,,,,CANCEL,779
3861,META,SELL,LIMIT,643.64,909,3003,NEW,
3862,NVDA,,,,,,CANCEL,2342
3863,AAPL,BUY,LIMIT,253.56,54,3004,NEW,
3864,META,BUY,LIMIT,643.66,4,3005,NEW,
3865,MSFT,BUY,LIMIT,402.21,35,3006,NEW,
